Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Sin-APnd_001-Ex1-6G-lcwgs-1-1.clmp.r1r2_fastp	0.43647199999999997	0.949089	1010390018.0	0.388299	96.90399326026856	2.404296655308801
Sin-APnd_002-Ex1-3G-lcwgs-1-1.clmp.r1r2_fastp	1.03858	0.954228	5843962214.0	0.394599	97.48595628552577	2.3120040935216317
Sin-APnd_003-Ex1-3H-lcwgs-1-1.clmp.r1r2_fastp	0.205628	0.953829	399766375.0	0.369093	97.73055869344192	2.262786881345146
Sin-APnd_004-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	1.47408	0.94404	2561394393.0	0.391102	96.39376074136008	2.472784593647965
Sin-APnd_005-Ex1-4B-lcwgs-1-1.clmp.r1r2_fastp	0.9311349999999999	0.950699	3504053774.0	0.400242	96.86599952818725	2.4516805346262203
Sin-APnd_006-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	5.460509999999999	0.948267	5237511154.0	0.39948	96.50776796983085	2.296571430332443
Sin-APnd_007-Ex1-4D-lcwgs-1-1.clmp.r1r2_fastp	0.8208160000000001	0.94923	3530726239.0	0.38041	97.075275522549	2.4388434626643876
Sin-APnd_008-Ex1-4E-lcwgs-1-1.clmp.r1r2_fastp	1.60216	0.94608	2180273933.0	0.392	96.66228256395647	2.4075101781876005
Sin-APnd_009-Ex1-4F-lcwgs-1-1.clmp.r1r2_fastp	0.9857440000000001	0.949492	2255104677.0	0.410534	96.96738721068347	2.4235405550113147
Sin-APnd_010-Ex1-4G-lcwgs-1-1.clmp.r1r2_fastp	1.0525	0.947294	3142447842.0	0.392627	96.88012906375133	2.414148119500504
Sin-APnd_011-Ex1-4H-lcwgs-1-1.clmp.r1r2_fastp	0.802788	0.948187	2031620103.0	0.396456	96.97709624537515	2.4438450011961144
Sin-APnd_012-Ex1-5A-lcwgs-1-1.clmp.r1r2_fastp	0.24784899999999999	0.947723	390478231.0	0.38212	96.93534396057528	2.4983813989741526
Sin-APnd_013-Ex1-5B-lcwgs-1-1.clmp.r1r2_fastp	1.1972099999999999	0.949528	3087202820.0	0.391209	96.80259952566752	2.4990726632000326
Sin-APnd_014-Ex1-5C-lcwgs-1-1.clmp.r1r2_fastp	1.39564	0.951601	2078654343.0	0.385732	97.00485996536193	2.4871010895734402
Sin-APnd_015-Ex1-5D-lcwgs-1-1.clmp.r1r2_fastp	1.2625600000000001	0.95195	1427075431.0	0.385301	97.07545299221806	2.472691921575893
Sin-APnd_016-Ex1-5E-lcwgs-1-1.clmp.r1r2_fastp	0.5345070000000001	0.951368	1191508156.0	0.380138	96.9405674289034	2.5251025515670933
Sin-APnd_017-Ex1-5F-lcwgs-1-1.clmp.r1r2_fastp	1.19886	0.950891	1548070512.0	0.392033	96.97866857573455	2.4550011815604296
Sin-APnd_018-Ex1-5G-lcwgs-1-1.clmp.r1r2_fastp	1.51397	0.952752	2817267953.0	0.384385	97.19413428102072	2.4092645149595033
Sin-APnd_019-Ex1-5H-lcwgs-1-1.clmp.r1r2_fastp	1.79113	0.950371	2134345102.0	0.385833	96.99620956690468	2.4188186985362754
Sin-APnd_020-Ex1-6A-lcwgs-1-1.clmp.r1r2_fastp	1.11465	0.946636	1958561055.0	0.387794	96.22072468470263	2.4969047284620034
Sin-APnd_021-Ex1-6B-lcwgs-1-1.clmp.r1r2_fastp	1.7612599999999998	0.94462	2740514451.0	0.398044	96.12977315532063	2.3714484873895807
Sin-APnd_022-Ex1-6C-lcwgs-1-1.clmp.r1r2_fastp	1.18229	0.94685	1420472710.0	0.394223	96.55602726713411	2.3590981598867895
Sin-APnd_023-Ex1-6D-lcwgs-1-1.clmp.r1r2_fastp	4.23522	0.945895	2113363502.0	0.403012	96.26274983972736	2.3742147979300023
Sin-APnd_024-Ex1-6E-lcwgs-1-1.clmp.r1r2_fastp	0.616277	0.949623	482779811.0	0.390954	96.68674323428394	2.482590338323189
Sin-APnd_025-Ex1-6F-lcwgs-1-1.clmp.r1r2_fastp	1.6018299999999999	0.95158	2933094583.0	0.383239	96.98246422748379	2.3319076611928873
Sin-CPnd_010-Ex1-2F-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.954219	142985.0	0.42291	98.27771797631863	2.1528525296017222
Sin-CPnd_011-Ex1-10H-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.950431	278693.0	0.397315	98.16315505132361	1.9989195029713667
Sin-CPnd_012-Ex1-2G-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.943339	132174.0	0.418105	97.73269689737471	1.6706443914081146
Sin-CPnd_013-Ex1-4E-lcwgs-1-1.clmp.r1r2_fastp	0.0641873	0.935382	4706932.0	0.41709	97.59513839997037	1.8008670841516285
Sin-CPnd_014-Ex1-3F-lcwgs-1-1.clmp.r1r2_fastp	0.344828	0.947427	47792.0	0.418008	98.63013698630137	2.3972602739726026
Sin-CPnd_015-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	0.050654599999999994	0.935201	4461646.0	0.41893	97.77684403529547	1.745674013522289
Sin-CPnd_016-Ex1-1E-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.941966	1964.0	0.429257	81.81818181818183	0.0
Sin-CPnd_017-Ex1-4G-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.938442	185757.0	0.41397	97.70017035775128	2.555366269165247
Sin-CPnd_018-Ex1-11A-lcwgs-1-1.clmp.r1r2_fastp	0.0506894	0.940988	3460269.0	0.408443	97.63439817732319	2.157157399777013
Sin-CPnd_019-Ex1-1H-lcwgs-1-1.clmp.r1r2_fastp	0.027028700000000003	0.949582	5441816.0	0.416434	97.82035715343382	2.1292978351645098
Sin-CPnd_020-Ex1-12E-lcwgs-1-1.clmp.r1r2_fastp	0.031138100000000002	0.935859	1223179.0	0.417153	97.65481299816064	1.8240343347639485
Sin-CPnd_021-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	0.0405363	0.943742	229997738.0	0.41536	97.87862389635038	1.9629342523055273
Sin-CPnd_022-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	0.0762868	0.929883	4715254.0	0.420313	97.50720973412871	1.489353296725003
Sin-CPnd_023-Ex1-12B-lcwgs-1-1.clmp.r1r2_fastp	0.032345	0.944203	1540778.0	0.412159	97.32642487046633	2.072538860103627
Sin-CPnd_024-Ex1-12C-lcwgs-1-1.clmp.r1r2_fastp	0.0484599	0.949841	13996078.0	0.410436	97.98320092872915	2.2455669117479684
Sin-CPnd_025-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	0.0529325	0.94838	1441837.0	0.422393	98.0513357778942	1.9172341540073337
Sin-CPnd_026-Ex1-1G-lcwgs-1-1.clmp.r1r2_fastp	0.326797	0.913107	67748.0	0.420163	95.75163398692811	1.9607843137254901
Sin-CPnd_027-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.927054	28061.0	0.425287	97.12643678160919	1.7241379310344827
Sin-CPnd_028-Ex1-12H-lcwgs-1-1.clmp.r1r2_fastp	0.03885	0.944309	401437.0	0.40284	97.54901960784314	2.1116138763197587
Sin-CPnd_029-Ex1-4D-lcwgs-1-1.clmp.r1r2_fastp	0.06654840000000001	0.936421	5602229.0	0.417717	97.6781051846326	1.8338928260599279
Sin-CPnd_030-Ex1-10B-lcwgs-1-1.clmp.r1r2_fastp	0.025759900000000002	0.946712	626816.0	0.402418	97.20873786407766	2.766990291262136
Sin-CPnd_031-Ex1-3G-lcwgs-1-1.clmp.r1r2_fastp	0.024490900000000003	0.939805	4844372.0	0.414612	98.05738910359452	1.7955470433325353
Sin-CPnd_032-Ex1-3E-lcwgs-1-1.clmp.r1r2_fastp	0.040573399999999996	0.936867	1325024.0	0.417246	97.84297963558414	1.7684887459807075
Sin-CPnd_033-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	0.13473000000000002	0.918931	103900855.0	0.418775	97.26036482951409	1.3257306051425708
Sin-CPnd_034-Ex1-3C-lcwgs-1-1.clmp.r1r2_fastp	0.0338725	0.944071	2052207.0	0.4148	98.06451612903226	1.893590280687055
Sin-CPnd_035-Ex1-12D-lcwgs-1-1.clmp.r1r2_fastp	0.0525486	0.936194	1010650.0	0.407551	96.93877551020408	1.8877551020408163
Sin-CPnd_037-Ex1-4F-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.933747	15193.0	0.412636	96.62921348314607	0.0
Sin-CPnd_038-Ex1-11C-lcwgs-1-1.clmp.r1r2_fastp	0.0545926	0.943205	1264894.0	0.399442	97.46478873239437	2.330345710627401
Sin-CPnd_039-Ex1-10F-lcwgs-1-1.clmp.r1r2_fastp	0.0528681	0.943041	615670.0	0.403309	97.75251872901059	2.1699819168173597
Sin-CPnd_040-Ex1-11E-lcwgs-1-1.clmp.r1r2_fastp	0.0320051	0.930549	1209026.0	0.408768	97.29314057213165	1.6302676099661642
Sin-CPnd_041-Ex1-1F-lcwgs-1-1.clmp.r1r2_fastp	0.130662	0.945278	894450.0	0.447104	97.26799653078925	2.146574154379879
Sin-CPnd_042-Ex1-10D-lcwgs-1-1.clmp.r1r2_fastp	0.05352	0.941198	8470388.0	0.411176	97.64853957725657	2.0158229112558437
Sin-CPnd_043-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	0.0562746	0.933813	1277227.0	0.420695	97.42052426101506	1.7847183491355272
Sin-CPnd_044-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	0.031475699999999995	0.950081	139740796.0	0.420974	98.01399185777132	2.1268892617523076
Sin-CPnd_045-Ex1-11H-lcwgs-1-1.clmp.r1r2_fastp	0.0	0.945189	565568.0	0.395217	97.79127553837658	2.0154610712313636
Sin-CPnd_049-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	0.0815756	0.940742	1496978.0	0.422705	97.78745844319616	2.3501089074859567
Sin-CPnd_050-Ex1-9B-lcwgs-1-1.clmp.r1r2_fastp	0.017584	0.946899	8662266.0	0.405552	97.33275109170305	2.349344978165939
Sin-CPnd_051-Ex1-12G-lcwgs-1-1.clmp.r1r2_fastp	0.06717039999999999	0.938025	1042391.0	0.405878	97.36757624398074	2.247191011235955
Sin-CPnd_053-Ex1-9G-lcwgs-1-1.clmp.r1r2_fastp	0.0205093	0.946218	10529861.0	0.404176	97.1979921595857	2.246524613403926
Sin-CPnd_058-Ex1-9D-lcwgs-1-1.clmp.r1r2_fastp	0.061883299999999995	0.944546	293612496.0	0.415321	97.63225952243452	2.076422387290146
Sin-CPnd_060-Ex1-2H-lcwgs-1-1.clmp.r1r2_fastp	0.246305	0.948755	130359.0	0.417635	98.03439803439802	1.3513513513513513
Sin-CPnd_061-Ex1-9A-lcwgs-1-1.clmp.r1r2_fastp	0.030454800000000004	0.94283	5220505.0	0.404501	97.38081665716601	2.4451711619813388
Sin-CPnd_062-Ex1-11D-lcwgs-1-1.clmp.r1r2_fastp	0.13849999999999998	0.922033	19962964.0	0.416106	97.19936262051716	1.4633506797369802
Sin-CPnd_063-Ex1-9F-lcwgs-1-1.clmp.r1r2_fastp	0.0511753	0.943453	9916725.0	0.408313	97.42485835920746	2.151019493614161
Sin-CPnd_065-Ex1-11B-lcwgs-1-1.clmp.r1r2_fastp	0.061942500000000005	0.939619	4298495.0	0.413482	97.5805499822967	1.9198237538848892
