#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	32568268	31795127	97.61	47455	0.15	11945	0.04	77002	0.24	636739	1.96
Ecoli	32568268	32567827	100.00	0	0.00	0	0.00	69	0.00	372	0.00
PhiX	32568268	32568268	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	32568268	32567792	100.00	1	0.00	0	0.00	100	0.00	375	0.00
Vectors	32568268	32460868	99.67	27	0.00	1	0.00	3353	0.01	104019	0.32
Bacteria_24k	32568268	31868935	97.85	90597	0.28	152951	0.47	43714	0.13	412071	1.27
Protists_1k	32568268	31410932	96.45	107207	0.33	150926	0.46	68883	0.21	830320	2.55
Viruses	32568268	32196051	98.86	726	0.00	314	0.00	32537	0.10	338640	1.04
Fungi_RefSeq_release	32568268	31806914	97.66	21464	0.07	5322	0.02	86262	0.26	648306	1.99
Coral	32568268	32142763	98.69	1805	0.01	648	0.00	46853	0.14	376199	1.16
Bird	32568268	32003401	98.27	10429	0.03	1564	0.00	77291	0.24	475583	1.46
Plant	32568268	32088857	98.53	4041	0.01	645	0.00	51493	0.16	423232	1.30

%Hit_no_genomes: 95.29
