#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23137989	22519892	97.32	25023	0.11	6096	0.03	52797	0.23	534181	2.31
Ecoli	23137989	23137761	100.00	0	0.00	0	0.00	37	0.00	191	0.00
PhiX	23137989	23137989	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23137989	23137900	100.00	0	0.00	0	0.00	1	0.00	88	0.00
Vectors	23137989	22977866	99.31	10	0.00	2	0.00	2437	0.01	157674	0.68
Bacteria_24k	23137989	22637497	97.85	49741	0.21	60561	0.26	30635	0.13	359555	1.55
Protists_1k	23137989	22255239	96.19	74911	0.32	105873	0.46	39759	0.17	662207	2.86
Viruses	23137989	22783352	98.47	553	0.00	189	0.00	23902	0.10	329993	1.43
Fungi_RefSeq_release	23137989	22520514	97.32	13861	0.06	3636	0.02	59338	0.26	540640	2.34
Coral	23137989	22748628	98.31	1285	0.01	439	0.00	34387	0.15	353250	1.53
Bird	23137989	22655496	97.91	7016	0.03	996	0.00	54422	0.24	420059	1.82
Plant	23137989	22712941	98.16	2879	0.01	470	0.00	36212	0.16	385487	1.67

%Hit_no_genomes: 95.36
