#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6332080	6168593	97.42	6047	0.10	1424	0.02	16515	0.26	139501	2.20
Ecoli	6332080	6332006	100.00	0	0.00	0	0.00	12	0.00	62	0.00
PhiX	6332080	6332080	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6332080	6331914	100.00	0	0.00	1	0.00	1	0.00	164	0.00
Vectors	6332080	6308774	99.63	1	0.00	0	0.00	517	0.01	22788	0.36
Bacteria_24k	6332080	6200153	97.91	13437	0.21	23873	0.38	8593	0.14	86024	1.36
Protists_1k	6332080	6079614	96.01	23501	0.37	33487	0.53	11827	0.19	183651	2.90
Viruses	6332080	6251277	98.73	188	0.00	44	0.00	6636	0.10	73935	1.17
Fungi_RefSeq_release	6332080	6163356	97.32	4178	0.07	1079	0.02	18740	0.30	144727	2.29
Coral	6332080	6239963	98.55	391	0.01	142	0.00	9760	0.15	81824	1.29
Bird	6332080	6207123	98.02	2215	0.03	338	0.01	16880	0.27	105524	1.67
Plant	6332080	6228007	98.35	986	0.02	134	0.00	11207	0.18	91746	1.45

%Hit_no_genomes: 95.07
