#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	273271	265570	97.18	195	0.07	50	0.02	578	0.21	6878	2.52
Ecoli	273271	273271	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	273271	273271	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	273271	273271	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	273271	271137	99.22	0	0.00	0	0.00	22	0.01	2112	0.77
Bacteria_24k	273271	268492	98.25	88	0.03	110	0.04	265	0.10	4316	1.58
Protists_1k	273271	263002	96.24	726	0.27	1255	0.46	226	0.08	8062	2.95
Viruses	273271	268538	98.27	4	0.00	1	0.00	326	0.12	4402	1.61
Fungi_RefSeq_release	273271	265822	97.28	141	0.05	35	0.01	662	0.24	6611	2.42
Coral	273271	268558	98.28	13	0.00	7	0.00	360	0.13	4333	1.59
Bird	273271	267362	97.84	92	0.03	23	0.01	758	0.28	5036	1.84
Plant	273271	267952	98.05	17	0.01	4	0.00	444	0.16	4854	1.78

%Hit_no_genomes: 95.87
