#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23352	22632	96.92	15	0.06	4	0.02	57	0.24	644	2.76
Ecoli	23352	23351	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	23352	23352	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23352	23352	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	23352	23178	99.25	0	0.00	0	0.00	4	0.02	170	0.73
Bacteria_24k	23352	22918	98.14	4	0.02	12	0.05	17	0.07	401	1.72
Protists_1k	23352	22416	95.99	55	0.24	102	0.44	22	0.09	757	3.24
Viruses	23352	22905	98.09	2	0.01	0	0.00	24	0.10	421	1.80
Fungi_RefSeq_release	23352	22652	97.01	10	0.04	4	0.02	59	0.25	627	2.68
Coral	23352	22914	98.12	2	0.01	2	0.01	39	0.17	395	1.69
Bird	23352	22795	97.62	7	0.03	0	0.00	68	0.29	482	2.06
Plant	23352	22851	97.86	4	0.02	1	0.00	47	0.20	449	1.92

%Hit_no_genomes: 95.59
