#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16224565	15584267	96.06	26601	0.16	7073	0.04	49536	0.31	557088	3.43
Ecoli	16224565	16224181	100.00	0	0.00	0	0.00	97	0.00	287	0.00
PhiX	16224565	16224565	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16224565	16224186	100.00	0	0.00	0	0.00	88	0.00	291	0.00
Vectors	16224565	16118861	99.35	7	0.00	2	0.00	1766	0.01	103929	0.64
Bacteria_24k	16224565	15613561	96.23	78313	0.48	109605	0.68	33984	0.21	389102	2.40
Protists_1k	16224565	15292615	94.26	72170	0.44	100697	0.62	49627	0.31	709456	4.37
Viruses	16224565	15868308	97.81	476	0.00	155	0.00	23109	0.14	332517	2.05
Fungi_RefSeq_release	16224565	15568479	95.96	13015	0.08	3232	0.02	58990	0.36	580849	3.58
Coral	16224565	15830262	97.56	1082	0.01	370	0.00	33318	0.21	359533	2.22
Bird	16224565	15722804	96.90	5363	0.03	968	0.01	52926	0.33	442504	2.73
Plant	16224565	15784271	97.28	3003	0.02	367	0.00	36818	0.23	400106	2.47

%Hit_no_genomes: 92.63
